species_1,species_2,distance
762060993,47115689,0.4913294797687861
762060993,4929996,0.6123595505617978
762060993,2552957787,0.8607594936708861
762060993,2168868935,0.47701149425287354
762060993,122481,0.48554913294797686
762060993,1498472055,0.5
762060993,122422,0.4682080924855491
762060993,355756398,0.4827586206896552
762060993,122434,0.49710982658959535
762060993,122366,0.47398843930635837
762060993,1149808806,0.5114942528735632
762060993,1498472067,0.4827586206896552
762060993,1498472063,0.4827586206896552
762060993,1743175490,0.47701149425287354
762060993,2441695316,0.9210526315789473
762060993,176990,0.4942528735632184
762060993,2490739653,0.8860759493670886
762060993,52000980,0.5
762060993,115502090,0.47126436781609193
762060993,2752813076,0.8607594936708861
762060993,342829,0.4827586206896552
762060993,826336946,0.5057471264367817
762060993,724914786,0.4827586206896552
762060993,47115544,0.4797687861271676
762060993,2676527375,0.5057471264367817
762060993,2646899794,0.875
762060993,527461777,0.45977011494252873
762060993,218157240,0.5057471264367817
762060993,365177636,0.4942528735632184
762060993,530539693,0.47701149425287354
762060993,530539659,0.4482758620689655
762060993,396951394,0.4827586206896552
762060993,2442239961,0.46551724137931033
762060993,562865672,0.5057471264367817
1498472065,817309587,0.8535031847133758
1498472065,110831918,0.39655172413793105
1498472065,1864417489,0.8726114649681529
1498472065,1934031293,0.40229885057471265
1498472065,122495,0.4161849710982659
1498472065,122377,0.3815028901734104
1498472065,1498472069,0.3735632183908046
1498472065,635031995,0.879746835443038
1498472065,795297664,0.39655172413793105
1498472065,2843003169,0.4367816091954023
1498472065,1498472061,0.367816091954023
1498472065,2837958551,0.8410596026490066
1498472065,2694958461,0.8670886075949367
1498472065,47115689,0.43352601156069365
1498472065,4929996,0.5842696629213483
1498472065,2552957787,0.8544303797468354
1498472065,2168868935,0.41954022988505746
1498472065,122481,0.3872832369942196
1498472065,1498472055,0.39655172413793105
1498472065,122422,0.4046242774566474
1498472065,355756398,0.367816091954023
1498472065,122434,0.3872832369942196
1498472065,122366,0.3872832369942196
1498472065,1149808806,0.47701149425287354
1498472065,1498472067,0.3735632183908046
1498472065,1498472063,0.3793103448275862
1498472065,1743175490,0.39080459770114945
1498472065,2441695316,0.9078947368421053
1498472065,176990,0.41379310344827586
1498472065,2490739653,0.8670886075949367
1498472065,52000980,0.39655172413793105
1498472065,115502090,0.39080459770114945
1498472065,2752813076,0.8670886075949367
1498472065,342829,0.39080459770114945
1498472065,826336946,0.4540229885057471
1498472065,724914786,0.3850574712643678
1498472065,47115544,0.3988439306358382
1498472065,2676527375,0.47126436781609193
1498472065,2646899794,0.875
1498472065,527461777,0.4367816091954023
1498472065,218157240,0.47126436781609193
1498472065,365177636,0.4540229885057471
1498472065,530539693,0.4482758620689655
1498472065,530539659,0.4367816091954023
1498472065,396951394,0.45977011494252873
1498472065,2442239961,0.4482758620689655
1498472065,562865672,0.47126436781609193
817309587,110831918,0.8598726114649682
817309587,1864417489,0.5371900826446281
817309587,1934031293,0.8598726114649682
817309587,122495,0.8717948717948718
817309587,122377,0.8461538461538461
817309587,1498472069,0.8535031847133758
817309587,635031995,0.6721311475409836
817309587,795297664,0.8535031847133758
817309587,2843003169,0.8535031847133758
817309587,1498472061,0.8535031847133758
817309587,2837958551,0.9230769230769231
817309587,2694958461,0.4491525423728814
817309587,47115689,0.8525641025641025
817309587,4929996,0.8757763975155279
817309587,2552957787,0.6614173228346457
817309587,2168868935,0.8535031847133758
817309587,122481,0.8589743589743589
817309587,1498472055,0.8471337579617835
817309587,122422,0.8525641025641025
817309587,355756398,0.8535031847133758
817309587,122434,0.8461538461538461
817309587,122366,0.8525641025641025
817309587,1149808806,0.8662420382165605
817309587,1498472067,0.8535031847133758
817309587,1498472063,0.8535031847133758
817309587,1743175490,0.8535031847133758
817309587,2441695316,0.8571428571428571
817309587,176990,0.8598726114649682
817309587,2490739653,0.4576271186440678
817309587,52000980,0.8471337579617835
817309587,115502090,0.8598726114649682
817309587,2752813076,0.5511811023622047
817309587,342829,0.8535031847133758
817309587,826336946,0.8662420382165605
817309587,724914786,0.8535031847133758
817309587,47115544,0.8589743589743589
817309587,2676527375,0.8726114649681529
817309587,2646899794,0.8253968253968254
817309587,527461777,0.8471337579617835
817309587,218157240,0.8471337579617835
817309587,365177636,0.8471337579617835
817309587,530539693,0.8471337579617835
817309587,530539659,0.8471337579617835
817309587,396951394,0.8535031847133758
817309587,2442239961,0.8471337579617835
817309587,562865672,0.8598726114649682
110831918,1864417489,0.8726114649681529
110831918,1934031293,0.3735632183908046
110831918,122495,0.4046242774566474
110831918,122377,0.41040462427745666
110831918,1498472069,0.39655172413793105
110831918,635031995,0.879746835443038
110831918,795297664,0.3793103448275862
110831918,2843003169,0.42528735632183906
110831918,1498472061,0.39655172413793105
110831918,2837958551,0.8344370860927153
110831918,2694958461,0.8734177215189873
110831918,47115689,0.43352601156069365
110831918,4929996,0.5898876404494382
110831918,2552957787,0.8544303797468354
110831918,2168868935,0.41954022988505746
110831918,122481,0.37572254335260113
110831918,1498472055,0.41954022988505746
110831918,122422,0.3930635838150289
110831918,355756398,0.39655172413793105
110831918,122434,0.41040462427745666
110831918,122366,0.3699421965317919
110831918,1149808806,0.47126436781609193
110831918,1498472067,0.39655172413793105
110831918,1498472063,0.39080459770114945
110831918,1743175490,0.3735632183908046
110831918,2441695316,0.9078947368421053
110831918,176990,0.40804597701149425
110831918,2490739653,0.8734177215189873
110831918,52000980,0.41954022988505746
110831918,115502090,0.39080459770114945
110831918,2752813076,0.8670886075949367
110831918,342829,0.3850574712643678
110831918,826336946,0.4482758620689655
110831918,724914786,0.3793103448275862
110831918,47115544,0.3699421965317919
110831918,2676527375,0.4540229885057471
110831918,2646899794,0.868421052631579
110831918,527461777,0.4367816091954023
110831918,218157240,0.47701149425287354
110831918,365177636,0.4540229885057471
110831918,530539693,0.4482758620689655
110831918,530539659,0.4367816091954023
110831918,396951394,0.45977011494252873
110831918,2442239961,0.4482758620689655
110831918,562865672,0.46551724137931033
1864417489,1934031293,0.8726114649681529
1864417489,122495,0.8846153846153846
1864417489,122377,0.8717948717948718
1864417489,1498472069,0.8726114649681529
1864417489,635031995,0.4745762711864407
1864417489,795297664,0.8662420382165605
1864417489,2843003169,0.8662420382165605
1864417489,1498472061,0.8726114649681529
1864417489,2837958551,0.9393939393939394
1864417489,2694958461,0.680327868852459
1864417489,47115689,0.8782051282051282
1864417489,4929996,0.8757763975155279
1864417489,2552957787,0.56
1864417489,2168868935,0.8726114649681529
1864417489,122481,0.8782051282051282
1864417489,1498472055,0.8726114649681529
1864417489,122422,0.8782051282051282
1864417489,355756398,0.8726114649681529
1864417489,122434,0.8717948717948718
1864417489,122366,0.8653846153846154
1864417489,1149808806,0.8789808917197452
1864417489,1498472067,0.8726114649681529
1864417489,1498472063,0.8662420382165605
1864417489,1743175490,0.8662420382165605
1864417489,2441695316,0.84251968503937
1864417489,176990,0.8726114649681529
1864417489,2490739653,0.6885245901639344
1864417489,52000980,0.8726114649681529
1864417489,115502090,0.8726114649681529
1864417489,2752813076,0.3492063492063492
1864417489,342829,0.8662420382165605
1864417489,826336946,0.8853503184713376
1864417489,724914786,0.8662420382165605
1864417489,47115544,0.8717948717948718
1864417489,2676527375,0.8598726114649682
1864417489,2646899794,0.8346456692913385
1864417489,527461777,0.8726114649681529
1864417489,218157240,0.8726114649681529
1864417489,365177636,0.8662420382165605
1864417489,530539693,0.8726114649681529
1864417489,530539659,0.8726114649681529
1864417489,396951394,0.8726114649681529
1864417489,2442239961,0.8726114649681529
1864417489,562865672,0.8853503184713376
1934031293,122495,0.41040462427745666
1934031293,122377,0.4161849710982659
1934031293,1498472069,0.40229885057471265
1934031293,635031995,0.879746835443038
1934031293,795297664,0.3793103448275862
1934031293,2843003169,0.42528735632183906
1934031293,1498472061,0.40229885057471265
1934031293,2837958551,0.8344370860927153
1934031293,2694958461,0.8734177215189873
1934031293,47115689,0.4393063583815029
1934031293,4929996,0.5842696629213483
1934031293,2552957787,0.8544303797468354
1934031293,2168868935,0.42528735632183906
1934031293,122481,0.3815028901734104
1934031293,1498472055,0.42528735632183906
1934031293,122422,0.3988439306358382
1934031293,355756398,0.40229885057471265
1934031293,122434,0.4161849710982659
1934031293,122366,0.37572254335260113
1934031293,1149808806,0.47126436781609193
1934031293,1498472067,0.40229885057471265
1934031293,1498472063,0.39655172413793105
1934031293,1743175490,0.3793103448275862
1934031293,2441695316,0.9078947368421053
1934031293,176990,0.41379310344827586
1934031293,2490739653,0.8734177215189873
1934031293,52000980,0.42528735632183906
1934031293,115502090,0.39655172413793105
1934031293,2752813076,0.8670886075949367
1934031293,342829,0.39080459770114945
1934031293,826336946,0.4425287356321839
1934031293,724914786,0.3850574712643678
1934031293,47115544,0.37572254335260113
1934031293,2676527375,0.45977011494252873
1934031293,2646899794,0.868421052631579
1934031293,527461777,0.4425287356321839
1934031293,218157240,0.4827586206896552
1934031293,365177636,0.45977011494252873
1934031293,530539693,0.4540229885057471
1934031293,530539659,0.4425287356321839
1934031293,396951394,0.46551724137931033
1934031293,2442239961,0.4540229885057471
1934031293,562865672,0.45977011494252873
122495,122377,0.42441860465116277
122495,1498472069,0.4161849710982659
122495,635031995,0.89171974522293
122495,795297664,0.4161849710982659
122495,2843003169,0.4508670520231214
122495,1498472061,0.4161849710982659
122495,2837958551,0.84
122495,2694958461,0.8853503184713376
122495,47115689,0.43023255813953487
122495,4929996,0.5988700564971752
122495,2552957787,0.8662420382165605
122495,2168868935,0.42196531791907516
122495,122481,0.4069767441860465
122495,1498472055,0.43352601156069365
122495,122422,0.4011627906976744
122495,355756398,0.4161849710982659
122495,122434,0.42441860465116277
122495,122366,0.4069767441860465
122495,1149808806,0.4797687861271676
122495,1498472067,0.4161849710982659
122495,1498472063,0.42196531791907516
122495,1743175490,0.41040462427745666
122495,2441695316,0.9139072847682119
122495,176990,0.4161849710982659
122495,2490739653,0.8853503184713376
122495,52000980,0.43352601156069365
122495,115502090,0.42196531791907516
122495,2752813076,0.8789808917197452
122495,342829,0.42196531791907516
122495,826336946,0.4624277456647399
122495,724914786,0.4161849710982659
122495,47115544,0.4069767441860465
122495,2676527375,0.4797687861271676
122495,2646899794,0.8807947019867549
122495,527461777,0.4508670520231214
122495,218157240,0.4797687861271676
122495,365177636,0.4624277456647399
122495,530539693,0.4624277456647399
122495,530539659,0.4508670520231214
122495,396951394,0.47398843930635837
122495,2442239961,0.4624277456647399
122495,562865672,0.4624277456647399
122377,1498472069,0.3872832369942196
122377,635031995,0.8789808917197452
122377,795297664,0.41040462427745666
122377,2843003169,0.4508670520231214
122377,1498472061,0.3815028901734104
122377,2837958551,0.8333333333333334
122377,2694958461,0.8598726114649682
122377,47115689,0.4418604651162791
122377,4929996,0.5875706214689266
122377,2552957787,0.8598726114649682
122377,2168868935,0.4277456647398844
122377,122481,0.4011627906976744
122377,1498472055,0.3872832369942196
122377,122422,0.4186046511627907
122377,355756398,0.3815028901734104
122377,122434,0.36627906976744184
122377,122366,0.4011627906976744
122377,1149808806,0.48554913294797686
122377,1498472067,0.3872832369942196
122377,1498472063,0.3930635838150289
122377,1743175490,0.4046242774566474
122377,2441695316,0.9072847682119205
122377,176990,0.42196531791907516
122377,2490739653,0.8598726114649682
122377,52000980,0.3872832369942196
122377,115502090,0.4046242774566474
122377,2752813076,0.8662420382165605
122377,342829,0.4046242774566474
122377,826336946,0.4682080924855491
122377,724914786,0.3988439306358382
122377,47115544,0.4127906976744186
122377,2676527375,0.4797687861271676
122377,2646899794,0.8741721854304636
122377,527461777,0.4508670520231214
122377,218157240,0.47398843930635837
122377,365177636,0.45664739884393063
122377,530539693,0.4624277456647399
122377,530539659,0.4508670520231214
122377,396951394,0.4682080924855491
122377,2442239961,0.4624277456647399
122377,562865672,0.48554913294797686
1498472069,635031995,0.879746835443038
1498472069,795297664,0.39655172413793105
1498472069,2843003169,0.4367816091954023
1498472069,1498472061,0.3735632183908046
1498472069,2837958551,0.8410596026490066
1498472069,2694958461,0.8670886075949367
1498472069,47115689,0.43352601156069365
1498472069,4929996,0.5842696629213483
1498472069,2552957787,0.8544303797468354
1498472069,2168868935,0.41954022988505746
1498472069,122481,0.3872832369942196
1498472069,1498472055,0.39080459770114945
1498472069,122422,0.4046242774566474
1498472069,355756398,0.3735632183908046
1498472069,122434,0.3815028901734104
1498472069,122366,0.3872832369942196
1498472069,1149808806,0.47701149425287354
1498472069,1498472067,0.367816091954023
1498472069,1498472063,0.3850574712643678
1498472069,1743175490,0.39080459770114945
1498472069,2441695316,0.9078947368421053
1498472069,176990,0.41379310344827586
1498472069,2490739653,0.8670886075949367
1498472069,52000980,0.39080459770114945
1498472069,115502090,0.39080459770114945
1498472069,2752813076,0.8670886075949367
1498472069,342829,0.39080459770114945
1498472069,826336946,0.4540229885057471
1498472069,724914786,0.3850574712643678
1498472069,47115544,0.3988439306358382
1498472069,2676527375,0.47126436781609193
1498472069,2646899794,0.875
1498472069,527461777,0.4367816091954023
1498472069,218157240,0.47126436781609193
1498472069,365177636,0.4540229885057471
1498472069,530539693,0.4482758620689655
1498472069,530539659,0.4367816091954023
1498472069,396951394,0.45977011494252873
1498472069,2442239961,0.4482758620689655
1498472069,562865672,0.47126436781609193
635031995,795297664,0.8734177215189873
635031995,2843003169,0.8734177215189873
635031995,1498472061,0.879746835443038
635031995,2837958551,0.9398496240601504
635031995,2694958461,0.5245901639344263
635031995,47115689,0.8853503184713376
635031995,4929996,0.8765432098765432
635031995,2552957787,0.416
635031995,2168868935,0.879746835443038
635031995,122481,0.8853503184713376
635031995,1498472055,0.879746835443038
635031995,122422,0.8853503184713376
635031995,355756398,0.879746835443038
635031995,122434,0.8789808917197452
635031995,122366,0.8726114649681529
635031995,1149808806,0.8734177215189873
635031995,1498472067,0.879746835443038
635031995,1498472063,0.8734177215189873
635031995,1743175490,0.8734177215189873
635031995,2441695316,0.9453125
635031995,176990,0.879746835443038
635031995,2490739653,0.5327868852459017
635031995,52000980,0.879746835443038
635031995,115502090,0.879746835443038
635031995,2752813076,0.5354330708661418
635031995,342829,0.8734177215189873
635031995,826336946,0.8987341772151899
635031995,724914786,0.8734177215189873
635031995,47115544,0.8789808917197452
635031995,2676527375,0.879746835443038
635031995,2646899794,0.921875
635031995,527461777,0.879746835443038
635031995,218157240,0.879746835443038
635031995,365177636,0.8734177215189873
635031995,530539693,0.879746835443038
635031995,530539659,0.8860759493670886
635031995,396951394,0.879746835443038
635031995,2442239961,0.879746835443038
635031995,562865672,0.8924050632911392
795297664,2843003169,0.41954022988505746
795297664,1498472061,0.39655172413793105
795297664,2837958551,0.8344370860927153
795297664,2694958461,0.8670886075949367
795297664,47115689,0.43352601156069365
795297664,4929996,0.5842696629213483
795297664,2552957787,0.8481012658227848
795297664,2168868935,0.41954022988505746
795297664,122481,0.3872832369942196
795297664,1498472055,0.41954022988505746
795297664,122422,0.4046242774566474
795297664,355756398,0.39655172413793105
795297664,122434,0.41040462427745666
795297664,122366,0.3699421965317919
795297664,1149808806,0.46551724137931033
795297664,1498472067,0.39655172413793105
795297664,1498472063,0.39080459770114945
795297664,1743175490,0.3735632183908046
795297664,2441695316,0.9013157894736842
795297664,176990,0.40804597701149425
795297664,2490739653,0.8670886075949367
795297664,52000980,0.41954022988505746
795297664,115502090,0.39080459770114945
795297664,2752813076,0.8607594936708861
795297664,342829,0.3850574712643678
795297664,826336946,0.4425287356321839
795297664,724914786,0.3793103448275862
795297664,47115544,0.3815028901734104
795297664,2676527375,0.45977011494252873
795297664,2646899794,0.868421052631579
795297664,527461777,0.4367816091954023
795297664,218157240,0.47701149425287354
795297664,365177636,0.4540229885057471
795297664,530539693,0.4482758620689655
795297664,530539659,0.4367816091954023
795297664,396951394,0.45977011494252873
795297664,2442239961,0.4482758620689655
795297664,562865672,0.47126436781609193
2843003169,1498472061,0.4367816091954023
2843003169,2837958551,0.8609271523178808
2843003169,2694958461,0.8670886075949367
2843003169,47115689,0.4277456647398844
2843003169,4929996,0.5898876404494382
2843003169,2552957787,0.8481012658227848
2843003169,2168868935,0.41379310344827586
2843003169,122481,0.43352601156069365
2843003169,1498472055,0.4540229885057471
2843003169,122422,0.4277456647398844
2843003169,355756398,0.4367816091954023
2843003169,122434,0.4508670520231214
2843003169,122366,0.4161849710982659
2843003169,1149808806,0.45977011494252873
2843003169,1498472067,0.4367816091954023
2843003169,1498472063,0.43103448275862066
2843003169,1743175490,0.41954022988505746
2843003169,2441695316,0.9210526315789473
2843003169,176990,0.4367816091954023
2843003169,2490739653,0.8670886075949367
2843003169,52000980,0.4540229885057471
2843003169,115502090,0.43103448275862066
2843003169,2752813076,0.8607594936708861
2843003169,342829,0.42528735632183906
2843003169,826336946,0.4367816091954023
2843003169,724914786,0.42528735632183906
2843003169,47115544,0.4277456647398844
2843003169,2676527375,0.47701149425287354
2843003169,2646899794,0.868421052631579
2843003169,527461777,0.4425287356321839
2843003169,218157240,0.4827586206896552
2843003169,365177636,0.4540229885057471
2843003169,530539693,0.45977011494252873
2843003169,530539659,0.4482758620689655
2843003169,396951394,0.46551724137931033
2843003169,2442239961,0.4540229885057471
2843003169,562865672,0.47126436781609193
1498472061,2837958551,0.8410596026490066
1498472061,2694958461,0.8670886075949367
1498472061,47115689,0.43352601156069365
1498472061,4929996,0.5842696629213483
1498472061,2552957787,0.8544303797468354
1498472061,2168868935,0.41954022988505746
1498472061,122481,0.3872832369942196
1498472061,1498472055,0.39655172413793105
1498472061,122422,0.4046242774566474
1498472061,355756398,0.367816091954023
1498472061,122434,0.3872832369942196
1498472061,122366,0.3872832369942196
1498472061,1149808806,0.47701149425287354
1498472061,1498472067,0.3735632183908046
1498472061,1498472063,0.3793103448275862
1498472061,1743175490,0.39080459770114945
1498472061,2441695316,0.9078947368421053
1498472061,176990,0.41379310344827586
1498472061,2490739653,0.8670886075949367
1498472061,52000980,0.39655172413793105
1498472061,115502090,0.39080459770114945
1498472061,2752813076,0.8670886075949367
1498472061,342829,0.39080459770114945
1498472061,826336946,0.4540229885057471
1498472061,724914786,0.3850574712643678
1498472061,47115544,0.3988439306358382
1498472061,2676527375,0.47126436781609193
1498472061,2646899794,0.875
1498472061,527461777,0.4367816091954023
1498472061,218157240,0.47126436781609193
1498472061,365177636,0.4540229885057471
1498472061,530539693,0.4482758620689655
1498472061,530539659,0.4367816091954023
1498472061,396951394,0.45977011494252873
1498472061,2442239961,0.4482758620689655
1498472061,562865672,0.47126436781609193
2837958551,2694958461,0.9236641221374046
2837958551,47115689,0.86
2837958551,4929996,0.896774193548387
2837958551,2552957787,0.9407407407407408
2837958551,2168868935,0.8543046357615894
2837958551,122481,0.8333333333333334
2837958551,1498472055,0.8410596026490066
2837958551,122422,0.8333333333333334
2837958551,355756398,0.8410596026490066
2837958551,122434,0.8333333333333334
2837958551,122366,0.8333333333333334
2837958551,1149808806,0.8807947019867549
2837958551,1498472067,0.8410596026490066
2837958551,1498472063,0.8410596026490066
2837958551,1743175490,0.8344370860927153
2837958551,2441695316,0.9133858267716536
2837958551,176990,0.847682119205298
2837958551,2490739653,0.9236641221374046
2837958551,52000980,0.8410596026490066
2837958551,115502090,0.847682119205298
2837958551,2752813076,0.9333333333333333
2837958551,342829,0.8344370860927153
2837958551,826336946,0.8609271523178808
2837958551,724914786,0.8344370860927153
2837958551,47115544,0.8333333333333334
2837958551,2676527375,0.8675496688741722
2837958551,2646899794,0.8992248062015504
2837958551,527461777,0.8410596026490066
2837958551,218157240,0.8543046357615894
2837958551,365177636,0.8344370860927153
2837958551,530539693,0.8410596026490066
2837958551,530539659,0.8410596026490066
2837958551,396951394,0.847682119205298
2837958551,2442239961,0.8410596026490066
2837958551,562865672,0.847682119205298
2694958461,47115689,0.8662420382165605
2694958461,4929996,0.8827160493827161
2694958461,2552957787,0.5196850393700787
2694958461,2168868935,0.8670886075949367
2694958461,122481,0.8726114649681529
2694958461,1498472055,0.8607594936708861
2694958461,122422,0.8662420382165605
2694958461,355756398,0.8670886075949367
2694958461,122434,0.8598726114649682
2694958461,122366,0.8662420382165605
2694958461,1149808806,0.8670886075949367
2694958461,1498472067,0.8670886075949367
2694958461,1498472063,0.8670886075949367
2694958461,1743175490,0.8670886075949367
2694958461,2441695316,0.952755905511811
2694958461,176990,0.8734177215189873
2694958461,2490739653,0.2796610169491525
2694958461,52000980,0.8607594936708861
2694958461,115502090,0.8734177215189873
2694958461,2752813076,0.6875
2694958461,342829,0.8670886075949367
2694958461,826336946,0.8860759493670886
2694958461,724914786,0.8670886075949367
2694958461,47115544,0.8726114649681529
2694958461,2676527375,0.8924050632911392
2694958461,2646899794,0.9212598425196851
2694958461,527461777,0.8607594936708861
2694958461,218157240,0.8544303797468354
2694958461,365177636,0.8607594936708861
2694958461,530539693,0.8607594936708861
2694958461,530539659,0.8670886075949367
2694958461,396951394,0.8670886075949367
2694958461,2442239961,0.8607594936708861
2694958461,562865672,0.8734177215189873
47115689,4929996,0.6101694915254238
47115689,2552957787,0.8589743589743589
47115689,2168868935,0.3872832369942196
47115689,122481,0.4418604651162791
47115689,1498472055,0.4393063583815029
47115689,122422,0.43023255813953487
47115689,355756398,0.43352601156069365
47115689,122434,0.4418604651162791
47115689,122366,0.42441860465116277
47115689,1149808806,0.4624277456647399
47115689,1498472067,0.43352601156069365
47115689,1498472063,0.43352601156069365
47115689,1743175490,0.4277456647398844
47115689,2441695316,0.9205298013245033
47115689,176990,0.43352601156069365
47115689,2490739653,0.8662420382165605
47115689,52000980,0.4393063583815029
47115689,115502090,0.4393063583815029
47115689,2752813076,0.8662420382165605
47115689,342829,0.43352601156069365
47115689,826336946,0.42196531791907516
47115689,724914786,0.43352601156069365
47115689,47115544,0.436046511627907
47115689,2676527375,0.48554913294797686
47115689,2646899794,0.8874172185430463
47115689,527461777,0.4393063583815029
47115689,218157240,0.45664739884393063
47115689,365177636,0.4624277456647399
47115689,530539693,0.45664739884393063
47115689,530539659,0.44508670520231214
47115689,396951394,0.4624277456647399
47115689,2442239961,0.4508670520231214
47115689,562865672,0.45664739884393063
4929996,2552957787,0.8580246913580247
4929996,2168868935,0.5898876404494382
4929996,122481,0.5819209039548022
4929996,1498472055,0.5898876404494382
4929996,122422,0.5932203389830508
4929996,355756398,0.5842696629213483
4929996,122434,0.5875706214689266
4929996,122366,0.5819209039548022
4929996,1149808806,0.6404494382022472
4929996,1498472067,0.5842696629213483
4929996,1498472063,0.5842696629213483
4929996,1743175490,0.5842696629213483
4929996,2441695316,0.9358974358974359
4929996,176990,0.6067415730337079
4929996,2490739653,0.8827160493827161
4929996,52000980,0.5898876404494382
4929996,115502090,0.5842696629213483
4929996,2752813076,0.8765432098765432
4929996,342829,0.5786516853932584
4929996,826336946,0.6235955056179775
4929996,724914786,0.5786516853932584
4929996,47115544,0.5932203389830508
4929996,2676527375,0.6235955056179775
4929996,2646899794,0.8974358974358975
4929996,527461777,0.5955056179775281
4929996,218157240,0.601123595505618
4929996,365177636,0.5955056179775281
4929996,530539693,0.6123595505617978
4929996,530539659,0.5955056179775281
4929996,396951394,0.601123595505618
4929996,2442239961,0.601123595505618
4929996,562865672,0.6292134831460674
2552957787,2168868935,0.8544303797468354
2552957787,122481,0.8598726114649682
2552957787,1498472055,0.8544303797468354
2552957787,122422,0.8598726114649682
2552957787,355756398,0.8544303797468354
2552957787,122434,0.8598726114649682
2552957787,122366,0.8471337579617835
2552957787,1149808806,0.8544303797468354
2552957787,1498472067,0.8544303797468354
2552957787,1498472063,0.8481012658227848
2552957787,1743175490,0.8481012658227848
2552957787,2441695316,0.9457364341085271
2552957787,176990,0.8544303797468354
2552957787,2490739653,0.5275590551181102
2552957787,52000980,0.8544303797468354
2552957787,115502090,0.8544303797468354
2552957787,2752813076,0.5511811023622047
2552957787,342829,0.8481012658227848
2552957787,826336946,0.8734177215189873
2552957787,724914786,0.8481012658227848
2552957787,47115544,0.8535031847133758
2552957787,2676527375,0.8670886075949367
2552957787,2646899794,0.9224806201550387
2552957787,527461777,0.8544303797468354
2552957787,218157240,0.8544303797468354
2552957787,365177636,0.8481012658227848
2552957787,530539693,0.8544303797468354
2552957787,530539659,0.8607594936708861
2552957787,396951394,0.8544303797468354
2552957787,2442239961,0.8544303797468354
2552957787,562865672,0.8670886075949367
2168868935,122481,0.4277456647398844
2168868935,1498472055,0.43103448275862066
2168868935,122422,0.4161849710982659
2168868935,355756398,0.41954022988505746
2168868935,122434,0.4277456647398844
2168868935,122366,0.41040462427745666
2168868935,1149808806,0.4540229885057471
2168868935,1498472067,0.41954022988505746
2168868935,1498472063,0.41954022988505746
2168868935,1743175490,0.41379310344827586
2168868935,2441695316,0.9210526315789473
2168868935,176990,0.41954022988505746
2168868935,2490739653,0.8670886075949367
2168868935,52000980,0.43103448275862066
2168868935,115502090,0.42528735632183906
2168868935,2752813076,0.8670886075949367
2168868935,342829,0.41954022988505746
2168868935,826336946,0.42528735632183906
2168868935,724914786,0.41954022988505746
2168868935,47115544,0.42196531791907516
2168868935,2676527375,0.47126436781609193
2168868935,2646899794,0.881578947368421
2168868935,527461777,0.42528735632183906
2168868935,218157240,0.4540229885057471
2168868935,365177636,0.4425287356321839
2168868935,530539693,0.4482758620689655
2168868935,530539659,0.43103448275862066
2168868935,396951394,0.4482758620689655
2168868935,2442239961,0.4367816091954023
2168868935,562865672,0.46551724137931033
122481,1498472055,0.41040462427745666
122481,122422,0.3953488372093023
122481,355756398,0.3872832369942196
122481,122434,0.4011627906976744
122481,122366,0.37790697674418605
122481,1149808806,0.4797687861271676
122481,1498472067,0.3872832369942196
122481,1498472063,0.3872832369942196
122481,1743175490,0.3815028901734104
122481,2441695316,0.9006622516556292
122481,176990,0.4161849710982659
122481,2490739653,0.8726114649681529
122481,52000980,0.41040462427745666
122481,115502090,0.3930635838150289
122481,2752813076,0.8726114649681529
122481,342829,0.3815028901734104
122481,826336946,0.45664739884393063
122481,724914786,0.37572254335260113
122481,47115544,0.37790697674418605
122481,2676527375,0.4624277456647399
122481,2646899794,0.8675496688741722
122481,527461777,0.4393063583815029
122481,218157240,0.4797687861271676
122481,365177636,0.45664739884393063
122481,530539693,0.4508670520231214
122481,530539659,0.4393063583815029
122481,396951394,0.4624277456647399
122481,2442239961,0.4508670520231214
122481,562865672,0.4682080924855491
1498472055,122422,0.42196531791907516
1498472055,355756398,0.39655172413793105
1498472055,122434,0.3815028901734104
1498472055,122366,0.41040462427745666
1498472055,1149808806,0.4942528735632184
1498472055,1498472067,0.39080459770114945
1498472055,1498472063,0.40804597701149425
1498472055,1743175490,0.41379310344827586
1498472055,2441695316,0.9078947368421053
1498472055,176990,0.43103448275862066
1498472055,2490739653,0.8607594936708861
1498472055,52000980,0.367816091954023
1498472055,115502090,0.41379310344827586
1498472055,2752813076,0.8670886075949367
1498472055,342829,0.40804597701149425
1498472055,826336946,0.47126436781609193
1498472055,724914786,0.40804597701149425
1498472055,47115544,0.42196531791907516
1498472055,2676527375,0.4827586206896552
1498472055,2646899794,0.875
1498472055,527461777,0.4540229885057471
1498472055,218157240,0.47701149425287354
1498472055,365177636,0.45977011494252873
1498472055,530539693,0.46551724137931033
1498472055,530539659,0.4540229885057471
1498472055,396951394,0.47126436781609193
1498472055,2442239961,0.46551724137931033
1498472055,562865672,0.4827586206896552
122422,355756398,0.4046242774566474
122422,122434,0.4186046511627907
122422,122366,0.3953488372093023
122422,1149808806,0.4797687861271676
122422,1498472067,0.4046242774566474
122422,1498472063,0.4046242774566474
122422,1743175490,0.3988439306358382
122422,2441695316,0.9205298013245033
122422,176990,0.4046242774566474
122422,2490739653,0.8662420382165605
122422,52000980,0.42196531791907516
122422,115502090,0.3988439306358382
122422,2752813076,0.8726114649681529
122422,342829,0.4046242774566474
122422,826336946,0.4508670520231214
122422,724914786,0.4046242774566474
122422,47115544,0.3953488372093023
